Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4111,4935689211,petree4003 (1/2),0,289,C Jusuf Nurkic F Noah Clowney G Christian Braun PF Giannis Antetokounmpo PG Quenton Jackson SF Terance Mann SG Tyrese Martin UTIL Nikola Jokic,,,
4111,4935732554,jsmithski21,0,289,C Jusuf Nurkic F Terance Mann G Quenton Jackson PF Karl-Anthony Towns PG Ryan Rollins SF Ausar Thompson SG Russell Westbrook UTIL Alperen Sengun,,,
4111,4935736988,THE_PHANTOM_1 (29/50),0,289,C Noah Clowney F Ausar Thompson G Russell Westbrook PF Giannis Antetokounmpo PG Derrick White SF Tari Eason SG Tyrese Martin UTIL Jalen Duren,,,
4111,4935741535,kwacu (3/21),0,289,C Noah Clowney F Tyrese Martin G Jalen Brunson PF Tari Eason PG Donte DiVincenzo SF Jarace Walker SG Quenton Jackson UTIL Nikola Jokic,,,
4111,4935749004,latingrinda,0,289,C Jalen Duren F Ausar Thompson G Amen Thompson PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Russell Westbrook,,,
4111,4935866077,jroh02 (32/50),0,289,C Nikola Jokic F Noah Clowney G Quenton Jackson PF Julius Randle PG Ryan Rollins SF Landry Shamet SG Cam Thomas UTIL Tari Eason,,,
4111,4935894250,xILoUieIx (131/150),0,289,C Jusuf Nurkic F Tari Eason G D'Angelo Russell PF Karl-Anthony Towns PG Ryan Rollins SF Jaylen Brown SG Payton Pritchard UTIL Ausar Thompson,,,
4111,4935894266,xILoUieIx (147/150),0,289,C Alexandre Sarr F PJ Washington G Amen Thompson PF Tari Eason PG Payton Pritchard SF Jaylen Brown SG Johnny Furphy UTIL Jalen Duren,,,
4111,4935910205,zoltar91282 (100/150),0,289,C Myles Turner F Karl-Anthony Towns G Derrick White PF Jarace Walker PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL D'Angelo Russell,,,
4111,4935931437,goofybh207 (4/6),0,289,C Nikola Jokic F Cedric Coward G Ryan Rollins PF Tari Eason PG Quenton Jackson SF Ausar Thompson SG Christian Braun UTIL Russell Westbrook,,,
4111,4935932514,OM4R7 (40/50),0,289,C Jusuf Nurkic F Tari Eason G Keyonte George PF Karl-Anthony Towns PG Payton Pritchard SF Aaron Nesmith SG Kyshawn George UTIL Ausar Thompson,,,
4111,4935951584,Sblum2711 (12/20),0,289,C Jusuf Nurkic F Tari Eason G Russell Westbrook PF Giannis Antetokounmpo PG Bones Hyland SF Jarace Walker SG Ziaire Williams UTIL Alperen Sengun,,,
4111,4935988873,doublejays (26/50),0,289,C Alexandre Sarr F Karl-Anthony Towns G Tyrese Martin PF Noah Clowney PG Cade Cunningham SF Tari Eason SG Quenton Jackson UTIL Jamal Murray,,,
4111,4936014026,lmoe55 (3/3),0,289,C Nikola Jokic F Julius Randle G Cam Thomas PF Tari Eason PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Noah Clowney,,,
4111,4936039270,NYGFan56 (3/3),0,289,C Alperen Sengun F Tari Eason G Payton Pritchard PF Noah Clowney PG Quenton Jackson SF Jarace Walker SG Tyrese Martin UTIL Nikola Jokic,,,
4181,4934691723,fatman123765,0,288.75,C Nic Claxton F Terance Mann G Ryan Rollins PF Julius Randle PG Dennis Schroder SF Jaden McDaniels SG Cam Thomas UTIL OG Anunoby,,,
4181,4934713112,jsp9733,0,288.75,C Alperen Sengun F OG Anunoby G Amen Thompson PF Kyle Kuzma PG Cam Spencer SF Jarace Walker SG Cedric Coward UTIL Russell Westbrook,,,
4181,4934713201,walden80 (1/2),0,288.75,C Isaiah Jackson F Jaylen Brown G Max Christie PF Julius Randle PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Alperen Sengun,,,
4181,4934741499,noahnic,0,288.75,C Jusuf Nurkic F Terance Mann G Ryan Rollins PF Pascal Siakam PG Dennis Schroder SF Jaden McDaniels SG Quenton Jackson UTIL Karl-Anthony Towns,,,
4181,4934765355,AaronCosta (127/150),0,288.75,C Nic Claxton F Javonte Green G Cade Cunningham PF Noah Clowney PG Ryan Rollins SF Ausar Thompson SG Tyrese Martin UTIL Nikola Jokic,,,
4181,4934793080,houstonreese,0,288.75,C Alperen Sengun F Ausar Thompson G Ryan Rollins PF Karl-Anthony Towns PG Quenton Jackson SF Tari Eason SG Russell Westbrook UTIL Cole Anthony,,,
4181,4934818280,RElltt24 (3/17),0,288.75,C Domantas Sabonis F Pascal Siakam G Jordan Clarkson PF Julius Randle PG Quenton Jackson SF Gary Trent Jr. SG Russell Westbrook UTIL Steven Adams,,,
4181,4934843745,TheoTruthDFS (1/2),0,288.75,C Isaiah Jackson F DeMar DeRozan G Jamal Murray PF Julius Randle PG Bub Carrington SF Tyrese Martin SG Keyonte George UTIL Russell Westbrook,,,
4181,4934852274,ipass (2/3),0,288.75,C Jalen Duren F OG Anunoby G D'Angelo Russell PF Santi Aldama PG Amen Thompson SF PJ Washington SG Bruce Brown UTIL Alexandre Sarr,,,
4181,4934898603,Axtron40 (3/7),0,288.75,C Nic Claxton F Karl-Anthony Towns G Mike Conley PF Julius Randle PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Keyonte George,,,
4181,4934907457,k33dog (1/2),0,288.75,C Nikola Jokic F Naji Marshall G Cam Spencer PF Peyton Watson PG Cade Cunningham SF Lauri Markkanen SG Tyrese Martin UTIL Isaiah Stewart,,,
4181,4934923559,jmoore3903 (3/150),0,288.75,C Noah Clowney F PJ Washington G Derrick White PF Giannis Antetokounmpo PG Quenton Jackson SF Tari Eason SG Ziaire Williams UTIL Amen Thompson,,,
4181,4934962660,geebrown,0,288.75,C Alperen Sengun F Josh Minott G Dennis Schroder PF Julius Randle PG Ryan Rollins SF Tari Eason SG Russell Westbrook UTIL Terance Mann,,,
4181,4935011133,fjbourne (15/150),0,288.75,C Jalen Duren F Tari Eason G Payton Pritchard PF Isaiah Stewart PG Derrick White SF Taylor Hendricks SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935011148,fjbourne (30/150),0,288.75,C Nic Claxton F Tari Eason G Payton Pritchard PF Karl-Anthony Towns PG Quenton Jackson SF Jaylen Brown SG Christian Braun UTIL Jalen Duren,,,
4181,4935023074,mazwa (124/150),0,288.75,C Rudy Gobert F Tari Eason G Jamal Murray PF Isaiah Stewart PG Cade Cunningham SF Jarace Walker SG Reed Sheppard UTIL Ausar Thompson,,,
4181,4935072091,byfrank (2/2),0,288.75,C Nic Claxton F Terance Mann G Reed Sheppard PF Julius Randle PG Cade Cunningham SF Jaylen Brown SG Quenton Jackson UTIL Isaiah Jackson,,,
4181,4935084171,bgreseth (100/150),0,288.75,C Jalen Duren F Tari Eason G Payton Pritchard PF Isaiah Stewart PG Derrick White SF Taylor Hendricks SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935145725,Ricky_Bobby97,0,288.75,C Steven Adams F OG Anunoby G Keyonte George PF Isaiah Stewart PG Ryan Rollins SF Lauri Markkanen SG Mikal Bridges UTIL Kyshawn George,,,
4181,4935156073,Irisheyesrsmiling (2/3),0,288.75,C Alperen Sengun F Terance Mann G Mikal Bridges PF Josh Minott PG Russell Westbrook SF PJ Washington SG Kyshawn George UTIL Myles Turner,,,
4181,4935165280,RichGreen4 (101/150),0,288.75,C Myles Turner F Giannis Antetokounmpo G Amen Thompson PF Noah Clowney PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Karl-Anthony Towns,,,
4181,4935165315,RichGreen4 (136/150),0,288.75,C Jusuf Nurkic F Isaiah Stewart G Payton Pritchard PF Julius Randle PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Domantas Sabonis,,,
4181,4935174257,TJB128 (15/150),0,288.75,C Myles Turner F Tari Eason G Cade Cunningham PF Taylor Hendricks PG Derrick White SF Jaylen Brown SG Russell Westbrook UTIL Jusuf Nurkic,,,
4181,4935174265,TJB128 (23/150),0,288.75,C Nic Claxton F Ausar Thompson G Russell Westbrook PF Karl-Anthony Towns PG Derrick White SF Taylor Hendricks SG Payton Pritchard UTIL Jalen Duren,,,
4181,4935191262,kwitt1 (5/10),0,288.75,C Myles Turner F Giannis Antetokounmpo G Amen Thompson PF Noah Clowney PG D'Angelo Russell SF Tari Eason SG Payton Pritchard UTIL Jusuf Nurkic,,,
4181,4935205769,cheddabisque (38/150),0,288.75,C Jusuf Nurkic F Karl-Anthony Towns G Reed Sheppard PF Jarace Walker PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL Alperen Sengun,,,
4181,4935215236,lilprog (9/20),0,288.75,C Noah Clowney F Karl-Anthony Towns G Amen Thompson PF Giannis Antetokounmpo PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Myles Turner,,,
4181,4935221331,ehafner (118/150),0,288.75,C Jusuf Nurkic F OG Anunoby G Derrick White PF Karl-Anthony Towns PG Ryan Rollins SF Lauri Markkanen SG Max Christie UTIL Tari Eason,,,
4181,4935261747,gbpfan62,0,288.75,C Jusuf Nurkic F OG Anunoby G D'Angelo Russell PF Karl-Anthony Towns PG Ryan Rollins SF Jaden McDaniels SG Quenton Jackson UTIL Keyonte George,,,
4181,4935311923,Heibs22 (50/150),0,288.75,C Neemias Queta F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Quenton Jackson SF Jaylen Brown SG Cam Thomas UTIL Jusuf Nurkic,,,
4181,4935379235,madarg (60/100),0,288.75,C Noah Clowney F Julius Randle G Miles McBride PF Karl-Anthony Towns PG Cade Cunningham SF Ausar Thompson SG Tyrese Martin UTIL Tari Eason,,,
4181,4935413645,tmoney88 (8/40),0,288.75,C Myles Turner F Giannis Antetokounmpo G Tyrese Martin PF Noah Clowney PG Amen Thompson SF Tari Eason SG Quenton Jackson UTIL Karl-Anthony Towns,,,
4181,4935414025,awen419 (65/150),0,288.75,C Nic Claxton F Tari Eason G Jamal Murray PF Karl-Anthony Towns PG Derrick White SF Tyrese Martin SG Cam Thomas UTIL Myles Turner,,,
4181,4935432923,Yeahrightfoo (5/8),0,288.75,C Nic Claxton F Jaden McDaniels G Russell Westbrook PF Julius Randle PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Cam Thomas,,,
4181,4935473233,Packattacker27 (6/60),0,288.75,C Myles Turner F Karl-Anthony Towns G Quenton Jackson PF Giannis Antetokounmpo PG Amen Thompson SF Tari Eason SG Tyrese Martin UTIL Noah Clowney,,,
4181,4935498475,Shaikh302 (27/30),0,288.75,C Jusuf Nurkic F Karl-Anthony Towns G Tyrese Martin PF Pascal Siakam PG Quenton Jackson SF Tari Eason SG Cam Thomas UTIL Derrick White,,,
4181,4935533210,clintdavis9 (59/66),0,288.75,C Isaiah Jackson F Karl-Anthony Towns G Amen Thompson PF Julius Randle PG Quenton Jackson SF Taylor Hendricks SG Cam Thomas UTIL Payton Pritchard,,,
4181,4935542969,FrancDolla (2/4),0,288.75,C Jusuf Nurkic F Pascal Siakam G Dennis Schroder PF Karl-Anthony Towns PG Ryan Rollins SF Jaden McDaniels SG Quenton Jackson UTIL Terance Mann,,,
4181,4935545706,3rd_and_schlong (35/150),0,288.75,C Jalen Duren F Santi Aldama G D'Angelo Russell PF Karl-Anthony Towns PG Derrick White SF PJ Washington SG Tyrese Martin UTIL Christian Braun,,,
4181,4935545748,3rd_and_schlong (77/150),0,288.75,C Steven Adams F Isaiah Stewart G Amen Thompson PF Cam Whitmore PG Jalen Brunson SF Aaron Nesmith SG Tyrese Martin UTIL Nikola Jokic,,,
4181,4935545799,3rd_and_schlong (128/150),0,288.75,C Jusuf Nurkic F Tari Eason G Cade Cunningham PF Noah Clowney PG Payton Pritchard SF Tyrese Martin SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935546289,sirhixalot (7/7),0,288.75,C Jalen Duren F Terance Mann G Quenton Jackson PF Tari Eason PG Cade Cunningham SF OG Anunoby SG Keyonte George UTIL Russell Westbrook,,,
4181,4935548667,RubioDimes (70/150),0,288.75,C Jusuf Nurkic F Ausar Thompson G Russell Westbrook PF Pascal Siakam PG Ryan Rollins SF Jaylen Brown SG Quenton Jackson UTIL Tari Eason,,,
4181,4935552139,rzs140,0,288.75,C Nikola Jokic F Peyton Watson G Russell Westbrook PF Tari Eason PG Ryan Rollins SF Jaden McDaniels SG Keyonte George UTIL Bub Carrington,,,
4181,4935556243,peterb33,0,288.75,C Nikola Jokic F Isaiah Stewart G Caris LeVert PF Peyton Watson PG Nique Clifford SF Lauri Markkanen SG Russell Westbrook UTIL Mikal Bridges,,,
4181,4935577938,Go0ch (28/40),0,288.75,C Jusuf Nurkic F Karl-Anthony Towns G Cam Thomas PF Julius Randle PG Jalen Brunson SF Terance Mann SG Tyrese Martin UTIL Tari Eason,,,
4181,4935595022,jsn77 (124/150),0,288.75,C Jusuf Nurkic F Tari Eason G Cade Cunningham PF Noah Clowney PG Quenton Jackson SF Tyrese Martin SG Payton Pritchard UTIL Nikola Jokic,,,
4181,4935618370,JPaynee,0,288.75,C Jusuf Nurkic F Tari Eason G Cade Cunningham PF Giannis Antetokounmpo PG Quenton Jackson SF Terance Mann SG Russell Westbrook UTIL Ronald Holland II,,,
4181,4935635148,Hebrewcheetah (112/150),0,288.75,C Jalen Duren F Isaiah Stewart G Amen Thompson PF Tari Eason PG Jalen Brunson SF Justin Champagnie SG Max Christie UTIL Cade Cunningham,,,
4181,4935637758,spokey888 (43/44),0,288.75,C Jusuf Nurkic F Jaylen Brown G Mike Conley PF Giannis Antetokounmpo PG Ryan Rollins SF OG Anunoby SG Tyrese Martin UTIL Isaiah Jackson,,,
4181,4935640142,xXWhitelightningXx,0,288.75,C Jusuf Nurkic F Tari Eason G Cade Cunningham PF Noah Clowney PG Payton Pritchard SF Tyrese Martin SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935656295,mlsams123,0,288.75,C Jalen Duren F Isaiah Stewart G Reed Sheppard PF Pascal Siakam PG Keyonte George SF Lauri Markkanen SG Quenton Jackson UTIL Tari Eason,,,
4181,4935663841,walterwalleye,0,288.75,C Noah Clowney F Jaylen Brown G Russell Westbrook PF Julius Randle PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Lauri Markkanen,,,
4181,4935711245,gitsum40 (1/2),0,288.75,C Jusuf Nurkic F Tyrese Martin G Amen Thompson PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL Kevin Durant,,,
4181,4935730010,clee0335,0,288.75,C Jusuf Nurkic F Tari Eason G Payton Pritchard PF Noah Clowney PG Cade Cunningham SF Tyrese Martin SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935731665,graphictag,0,288.75,C Nikola Jokic F Jaden McDaniels G Russell Westbrook PF Josh Minott PG Derrick White SF Ziaire Williams SG Tyrese Martin UTIL Aaron Nesmith,,,
4181,4935731802,msteiny99 (2/2),0,288.75,C Jalen Duren F Terance Mann G Ryan Rollins PF Karl-Anthony Towns PG Jalen Brunson SF Jarace Walker SG Russell Westbrook UTIL Steven Adams,,,
4181,4935788137,RoadRabbit (12/17),0,288.75,C Jusuf Nurkic F Terance Mann G Ryan Rollins PF Karl-Anthony Towns PG Cade Cunningham SF Max Christie SG Quenton Jackson UTIL Keyonte George,,,
4181,4935788898,groberge (1/3),0,288.75,C Jusuf Nurkic F Tari Eason G Donte DiVincenzo PF Julius Randle PG Cooper Flagg SF PJ Washington SG Payton Pritchard UTIL Quenton Jackson,,,
4181,4935842427,LakeSharks (1/3),0,288.75,C Nikola Jokic F Terance Mann G Cooper Flagg PF Aaron Gordon PG Ryan Rollins SF PJ Washington SG Keon Ellis UTIL Tari Eason,,,
4181,4935860496,AjJen32719 (2/2),0,288.75,C Myles Turner F Julius Randle G Ryan Rollins PF Bilal Coulibaly PG Donte DiVincenzo SF Jarace Walker SG Kyshawn George UTIL Jusuf Nurkic,,,
4181,4935909225,lokkart88,0,288.75,C Nic Claxton F Ausar Thompson G Cam Thomas PF Julius Randle PG Ryan Rollins SF Jaden McDaniels SG Quenton Jackson UTIL Russell Westbrook,,,
4181,4935916398,tkx2 (3/4),0,288.75,C Myles Turner F Tari Eason G D'Angelo Russell PF Karl-Anthony Towns PG Ryan Rollins SF Ausar Thompson SG Cam Thomas UTIL Alexandre Sarr,,,
4181,4935940497,lbbdotnet (11/150),0,288.75,C Jusuf Nurkic F Naz Reid G Derrick White PF Karl-Anthony Towns PG Dennis Schroder SF Ausar Thompson SG Keyonte George UTIL Quenton Jackson,,,
4181,4935941782,lbbdotnet (72/150),0,288.75,C Isaiah Jackson F Josh Minott G Payton Pritchard PF Karl-Anthony Towns PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935978376,NaughtyNuns (1/2),0,288.75,C Rudy Gobert F Cam Whitmore G Bub Carrington PF Karl-Anthony Towns PG Russell Westbrook SF Tari Eason SG Quenton Jackson UTIL Nikola Jokic,,,
4181,4935998132,gehrenberg (83/150),0,288.75,C Myles Turner F Giannis Antetokounmpo G Amen Thompson PF Noah Clowney PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Karl-Anthony Towns,,,
4181,4935998180,gehrenberg (131/150),0,288.75,C Isaiah Jackson F Ausar Thompson G Amen Thompson PF Karl-Anthony Towns PG Payton Pritchard SF Tyrese Martin SG Quenton Jackson UTIL Alperen Sengun,,,
4181,4936046221,DreamchaserJC (3/3),0,288.75,C Jusuf Nurkic F Karl-Anthony Towns G Cam Thomas PF Pascal Siakam PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Derrick White,,,
4250,4934765294,AaronCosta (66/150),0,288.5,C Myles Turner F Isaiah Stewart G Cade Cunningham PF Tari Eason PG Amen Thompson SF Ausar Thompson SG Quenton Jackson UTIL Jalen Duren,,,
4250,4934807856,OneDropKing (5/150),0,288.5,C Nikola Jokic F Tari Eason G Amen Thompson PF Taylor Hendricks PG Ryan Rollins SF PJ Washington SG Quenton Jackson UTIL D'Angelo Russell,,,
4250,4934807922,OneDropKing (71/150),0,288.5,C Jalen Duren F Tari Eason G Amen Thompson PF Pascal Siakam PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL PJ Washington,,,
4250,4934807931,OneDropKing (80/150),0,288.5,C Jusuf Nurkic F Tari Eason G Derrick White PF Karl-Anthony Towns PG Payton Pritchard SF Lauri Markkanen SG Tyrese Martin UTIL Alexandre Sarr,,,
4250,4934807972,OneDropKing (121/150),0,288.5,C Jalen Duren F PJ Washington G Payton Pritchard PF Tari Eason PG Ryan Rollins SF Jarace Walker SG Cam Thomas UTIL Amen Thompson,,,
4250,4934923606,jmoore3903 (50/150),0,288.5,C Alexandre Sarr F Karl-Anthony Towns G D'Angelo Russell PF Julius Randle PG Ryan Rollins SF Tari Eason SG Josh Okogie UTIL Ausar Thompson,,,
4250,4934923610,jmoore3903 (54/150),0,288.5,C Nikola Jokic F Jaden McDaniels G Reed Sheppard PF Karl-Anthony Towns PG Ryan Rollins SF Gary Trent Jr. SG Tyrese Martin UTIL Tari Eason,,,
4250,4934930621,CJCashing (77/150),0,288.5,C Nikola Jokic F Tari Eason G Javonte Green PF Karl-Anthony Towns PG Ryan Rollins SF Tyrese Martin SG Payton Pritchard UTIL Ausar Thompson,,,
4250,4934950147,Bsgolfer7 (11/101),0,288.5,C Nikola Jokic F Tari Eason G Amen Thompson PF Noah Clowney PG Ryan Rollins SF Tyrese Martin SG Cam Thomas UTIL Ausar Thompson,,,
4250,4934963687,put4doe,0,288.5,C Jusuf Nurkic F Lauri Markkanen G Russell Westbrook PF Jarace Walker PG Ryan Rollins SF Cedric Coward SG Keyonte George UTIL Rudy Gobert,,,
4250,4934967449,ocdobv (82/150),0,288.5,C Jusuf Nurkic F Ronald Holland II G Derrick White PF Karl-Anthony Towns PG Keyonte George SF Tyrese Martin SG Cam Thomas UTIL Jamal Murray,,,
4250,4935007531,mbhabes (37/70),0,288.5,C Jalen Duren F Tari Eason G Russell Westbrook PF Karl-Anthony Towns PG Quenton Jackson SF Jaden McDaniels SG Kyshawn George UTIL Ausar Thompson,,,
4250,4935029795,invertedcheese (128/150),0,288.5,C Jalen Duren F Jaylen Brown G Derrick White PF Isaiah Stewart PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Amen Thompson,,,
4250,4935036367,lozingitall (7/150),0,288.5,C Jusuf Nurkic F Jaylen Brown G Cade Cunningham PF Ronald Holland II PG Ryan Rollins SF Terance Mann SG Russell Westbrook UTIL Jalen Duren,,,
4250,4935075701,Dubbzz (13/20),0,288.5,C Nic Claxton F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Alperen Sengun,,,
4250,4935113869,relicck (79/150),0,288.5,C Jusuf Nurkic F Jaylen Brown G Dennis Schroder PF Taylor Hendricks PG Cade Cunningham SF Jarace Walker SG Keyonte George UTIL Tari Eason,,,
4250,4935174315,TJB128 (73/150),0,288.5,C Myles Turner F Cameron Johnson G Derrick White PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Russell Westbrook UTIL Jalen Duren,,,
4250,4935186255,karatesbadboy (48/150),0,288.5,C Jusuf Nurkic F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Derrick White SF Tyrese Martin SG Quenton Jackson UTIL Alperen Sengun,,,
4250,4935221308,ehafner (95/150),0,288.5,C Naz Reid F Ronald Holland II G Cade Cunningham PF Karl-Anthony Towns PG Amen Thompson SF Ausar Thompson SG Ziaire Williams UTIL Tari Eason,,,
4250,4935233516,BobbyFi (37/50),0,288.5,C Jusuf Nurkic F Giannis Antetokounmpo G Russell Westbrook PF Jarace Walker PG Quenton Jackson SF Aaron Nesmith SG Payton Pritchard UTIL Tari Eason,,,
4250,4935248783,dacoltz (69/150),0,288.5,C Jalen Duren F Tari Eason G Cade Cunningham PF Noah Clowney PG Payton Pritchard SF Kevin Durant SG Tyrese Martin UTIL Russell Westbrook,,,
4250,4935257766,dcsportsfan98 (1/2),0,288.5,C Jusuf Nurkic F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Derrick White SF Tyrese Martin SG Quenton Jackson UTIL Alperen Sengun,,,
4250,4935287493,wtread5 (36/50),0,288.5,C Jalen Duren F Kevin Durant G D'Angelo Russell PF Karl-Anthony Towns PG Ryan Rollins SF Gary Trent Jr. SG Tyrese Martin UTIL Russell Westbrook,,,
4250,4935308923,youdacao (71/150),0,288.5,C Nic Claxton F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Derrick White SF Ronald Holland II SG Payton Pritchard UTIL Ausar Thompson,,,
4250,4935311935,Heibs22 (62/150),0,288.5,C Jusuf Nurkic F Tari Eason G Cam Thomas PF Karl-Anthony Towns PG Mike Conley SF Jaylen Brown SG Quenton Jackson UTIL Amen Thompson,,,
4250,4935319195,papagates (17/150),0,288.5,C Jusuf Nurkic F Tari Eason G Payton Pritchard PF Julius Randle PG Derrick White SF Jarace Walker SG Cam Thomas UTIL D'Angelo Russell,,,
4250,4935329656,Yappin01,0,288.5,C Alperen Sengun F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Derrick White SF Tyrese Martin SG Quenton Jackson UTIL Jusuf Nurkic,,,
4250,4935348114,sliderss (28/100),0,288.5,C Jusuf Nurkic F Giannis Antetokounmpo G Ryan Rollins PF Naz Reid PG Quenton Jackson SF Tari Eason SG Cam Thomas UTIL Russell Westbrook,,,
4250,4935348584,Pretzel083181 (6/8),0,288.5,C Jusuf Nurkic F Bilal Coulibaly G Ryan Rollins PF Karl-Anthony Towns PG Egor Demin SF PJ Washington SG Reed Sheppard UTIL Alperen Sengun,,,
4250,4935426407,bboogie21,0,288.5,C Noah Clowney F Julius Randle G Amen Thompson PF Tari Eason PG Ryan Rollins SF Jaden McDaniels SG Tyrese Martin UTIL Alperen Sengun,,,
